學年,學期,系所,班級,開課班級,選課編號,科目代碼,科目名稱,組別,學期_課程,修選別,學分數,時數,人數,授課教師,星期,節次,週別,教室,備註
114,1,財務工程與精算數學系,財精二Ｃ,財精二Ｃ,3755.0,BBM75903,高等微積分（一）,,單,必,3.0,3.0,65.0,曾俊傑,二,34,單,5414,
114,1,財務工程與精算數學系,財精二Ｃ,財精二Ｃ,3755.0,BBM75903,高等微積分（一）,,單,必,3.0,3.0,65.0,曾俊傑,四,34,,5414,
114,1,財務工程與精算數學系,財精二Ｃ,,,,高等微積分（一）,討論Ｃ組,,必,,1.0,,曾俊傑,二,34,雙,5414,
114,1,財務工程與精算數學系,財精二Ｃ,財精二Ｃ,3735.0,BBM76201,財務工程與精算數學概論,Ａ組,單,必,1.0,1.0,85.0,劉文彬  洪明欽  張揖平  湯美玲,三,12,單,2608,
114,1,財務工程與精算數學系,財精二Ｃ,財精二Ｃ,3736.0,BBM76202,財務工程與精算數學概論,Ｂ組,單,必,1.0,1.0,85.0,劉文彬  洪明欽  張揖平  湯美玲,三,12,雙,2608,
114,1,財務工程與精算數學系,財精二Ｃ,財精二Ｃ,3740.0,BCP20805,離散數學,,單,選,3.0,3.0,70.0,李文雄,二,12,單,2513,
114,1,財務工程與精算數學系,財精二Ｃ,財精二Ｃ,3740.0,BCP20805,離散數學,,單,選,3.0,3.0,70.0,李文雄,三,56,,2513,
114,1,財務工程與精算數學系,財精二Ｃ,財精二Ｃ,,BDC99652,通識課程（二）,,全,必,2.0,2.0,,,五,78,,342,
114,1,財務工程與精算數學系,財精二Ｃ,財精二Ｃ,,BSP92720,外文（二）,,全,必,2.0,2.0,,,,,,,
114,1,財務工程與精算數學系,財精二Ｃ,財精二Ｃ,,BSP99060,系會時間,,全,必,0.0,2.0,,,五,56,,130,
114,1,財務工程與精算數學系,財精二Ｃ,財精二Ｃ,,BSP99759,體育,,單,必,0.0,2.0,,,,,,,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3757.0,BBM31301,高等統計學,遠距,單,必,3.0,3.0,65.0,張智凱,二,34,,2513,遠距教學
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3757.0,BBM31301,高等統計學,遠距,單,必,3.0,3.0,65.0,張智凱,三,1,,2513,
114,1,財務工程與精算數學系,財精三Ａ,,,,高等統計學,討論Ａ組,,必,,1.0,,張智凱,三,2,,2513,
114,1,財務工程與精算數學系,財精三Ａ,,,,高等統計學,輔導,,必,,1.0,,張瑞娟,一,12,雙,1403,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3758.0,BBM31501,數值分析,,單,選,3.0,3.0,70.0,張揖平,二,12,,2608,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3758.0,BBM31501,數值分析,,單,選,3.0,3.0,70.0,張揖平,五,34,單,2608,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3759.0,BBM34301,複利專題,,單,選,3.0,3.0,70.0,張智凱,四,34E,,1403,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3760.0,BBM35201,保險數學導論（一）,全英語,單,必,3.0,3.0,65.0,葉爾康,二,789,,5616,英語授課
114,1,財務工程與精算數學系,財精三Ａ,,,,保險數學導論（一）,輔導,,必,,1.0,,,四,12,單,1303,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3763.0,BBM35801,財務數學,,單,選,3.0,3.0,78.0,湯美玲,三,34E,,5416,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3766.0,BBM41501,資料庫管理系統,,單,選,3.0,3.0,70.0,白文章,五,789,,2315,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3769.0,BBM66601,投資學,Ａ組,單,選,3.0,3.0,80.0,邱于芬,四,789,,5417,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3770.0,BBM66602,投資學,Ｂ組,單,選,3.0,3.0,71.0,湯美玲,一,34E,,5416,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3774.0,BBM77201,金融人工智慧,,單,選,3.0,3.0,71.0,林忠機,二,E56,,2523,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3775.0,BBM80001,資訊安全風險管理,,單,選,3.0,3.0,70.0,張冠群,一,789,,2608,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3780.0,BBM82601,數據分析軟體與應用,,單,選,3.0,3.0,68.0,孝慈,一,56,,2316,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,3780.0,BBM82601,數據分析軟體與應用,,單,選,3.0,3.0,68.0,孝慈,五,34,雙,2608,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,,BDC99752,通識課程（三）,,全,必,2.0,2.0,,,五,56,,342,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,940.0,BSP18381,職涯錨定,８１組財Ａ,單,必,1.0,1.0,70.0,石麗君,三,56,單,6401,
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,969.0,BSP18481,人工智慧跨域應用,８１組財精,單,必,1.0,1.0,210.0,呂一淳,三,56,雙,380,遠距教學
114,1,財務工程與精算數學系,財精三Ａ,財精三Ａ,,BSP99060,系會時間,,全,必,0.0,2.0,,,五,56,,130,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3781.0,BBM31302,高等統計學,,單,必,3.0,3.0,65.0,蕭維政,三,12,,2523,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3781.0,BBM31302,高等統計學,,單,必,3.0,3.0,65.0,蕭維政,五,1,,2523,
114,1,財務工程與精算數學系,財精三Ｂ,,,,高等統計學,討論Ｂ組,,必,,1.0,,蕭維政,五,2,,2523,
114,1,財務工程與精算數學系,財精三Ｂ,,,,高等統計學,輔導,,必,,1.0,,張瑞娟,四,12,單,2513,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3758.0,BBM31501,數值分析,,單,選,3.0,3.0,70.0,張揖平,二,12,,2608,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3758.0,BBM31501,數值分析,,單,選,3.0,3.0,70.0,張揖平,五,34,單,2608,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3759.0,BBM34301,複利專題,,單,選,3.0,3.0,70.0,張智凱,四,34E,,1403,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3782.0,BBM35202,保險數學導論（一）,,單,必,3.0,3.0,65.0,喬治華,二,789,,2513,
114,1,財務工程與精算數學系,財精三Ｂ,,,,保險數學導論（一）,輔導,,必,,1.0,,,四,12,雙,1201,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3763.0,BBM35801,財務數學,,單,選,3.0,3.0,78.0,湯美玲,三,34E,,5416,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3766.0,BBM41501,資料庫管理系統,,單,選,3.0,3.0,70.0,白文章,五,789,,2315,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3769.0,BBM66601,投資學,Ａ組,單,選,3.0,3.0,80.0,邱于芬,四,789,,5417,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3770.0,BBM66602,投資學,Ｂ組,單,選,3.0,3.0,71.0,湯美玲,一,34E,,5416,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3774.0,BBM77201,金融人工智慧,,單,選,3.0,3.0,71.0,林忠機,二,E56,,2523,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3775.0,BBM80001,資訊安全風險管理,,單,選,3.0,3.0,70.0,張冠群,一,789,,2608,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3780.0,BBM82601,數據分析軟體與應用,,單,選,3.0,3.0,68.0,孝慈,一,56,,2316,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,3780.0,BBM82601,數據分析軟體與應用,,單,選,3.0,3.0,68.0,孝慈,五,34,雙,2608,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,,BDC99752,通識課程（三）,,全,必,2.0,2.0,,,五,56,,342,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,941.0,BSP18382,職涯錨定,８２組財Ｂ,單,必,1.0,1.0,70.0,莊詠程,三,56,單,6402,
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,969.0,BSP18481,人工智慧跨域應用,８１組財精,單,必,1.0,1.0,210.0,呂一淳,三,56,雙,380,遠距教學
114,1,財務工程與精算數學系,財精三Ｂ,財精三Ｂ,,BSP99060,系會時間,,全,必,0.0,2.0,,,五,56,,130,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3784.0,BBM31303,高等統計學,,單,必,3.0,3.0,79.0,洪明欽,二,34,,5416,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3784.0,BBM31303,高等統計學,,單,必,3.0,3.0,79.0,洪明欽,四,5,,5416,
114,1,財務工程與精算數學系,財精三Ｃ,,,,高等統計學,討論Ｃ組,,必,,1.0,,洪明欽,四,6,,5416,
114,1,財務工程與精算數學系,財精三Ｃ,,,,高等統計學,輔導,,必,,1.0,,張瑞娟,四,12,雙,5414,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3758.0,BBM31501,數值分析,,單,選,3.0,3.0,70.0,張揖平,二,12,,2608,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3758.0,BBM31501,數值分析,,單,選,3.0,3.0,70.0,張揖平,五,34,單,2608,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3759.0,BBM34301,複利專題,,單,選,3.0,3.0,70.0,張智凱,四,34E,,1403,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3785.0,BBM35203,保險數學導論（一）,遠距,單,必,3.0,3.0,65.0,張智凱,二,789,,5417,遠距教學
114,1,財務工程與精算數學系,財精三Ｃ,,,,保險數學導論（一）,輔導,,必,,1.0,,,四,12,單,1201,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3763.0,BBM35801,財務數學,,單,選,3.0,3.0,78.0,湯美玲,三,34E,,5416,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3766.0,BBM41501,資料庫管理系統,,單,選,3.0,3.0,70.0,白文章,五,789,,2315,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3769.0,BBM66601,投資學,Ａ組,單,選,3.0,3.0,80.0,邱于芬,四,789,,5417,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3770.0,BBM66602,投資學,Ｂ組,單,選,3.0,3.0,71.0,湯美玲,一,34E,,5416,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3774.0,BBM77201,金融人工智慧,,單,選,3.0,3.0,71.0,林忠機,二,E56,,2523,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3775.0,BBM80001,資訊安全風險管理,,單,選,3.0,3.0,70.0,張冠群,一,789,,2608,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3780.0,BBM82601,數據分析軟體與應用,,單,選,3.0,3.0,68.0,孝慈,一,56,,2316,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,3780.0,BBM82601,數據分析軟體與應用,,單,選,3.0,3.0,68.0,孝慈,五,34,雙,2608,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,,BDC99752,通識課程（三）,,全,必,2.0,2.0,,,五,56,,342,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,942.0,BSP18383,職涯錨定,８３組財Ｃ,單,必,1.0,1.0,70.0,郭肇元,三,56,單,1201,
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,969.0,BSP18481,人工智慧跨域應用,８１組財精,單,必,1.0,1.0,210.0,呂一淳,三,56,雙,380,遠距教學
114,1,財務工程與精算數學系,財精三Ｃ,財精三Ｃ,,BSP99060,系會時間,,全,必,0.0,2.0,,,五,56,,130,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3787.0,BBM35301,保險數學導論（二）,,單,選,3.0,3.0,70.0,張智凱,四,789,,5411,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3788.0,BBM45601,保險經營,,單,選,3.0,3.0,70.0,陳淑娟,三,34E,,5516,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3789.0,BBM49201,金融創新,,單,選,3.0,3.0,70.0,邱于芬,二,34E,,5516,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3791.0,BBM49601,金融大數據,全英語授課,單,選,3.0,3.0,71.0,周世偉,五,34E,,5414,英語授課
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3794.0,BBM72201,財務風險管理,,單,選,3.0,3.0,70.0,張瑞珍,四,34E,,2514,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3796.0,BBM76501,統計推論（二）,,單,選,3.0,3.0,70.0,張揖平,二,56,單,2514,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3796.0,BBM76501,統計推論（二）,,單,選,3.0,3.0,70.0,張揖平,四,56,,2514,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3797.0,BBM80401,作業研究（二）,,單,選,3.0,3.0,70.0,何文宗,二,789,,1201,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3798.0,BBM81601,ＥＳＧ與永續金融,,單,選,3.0,3.0,76.0,邱于芬,五,678,,5617,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3799.0,BBM81701,機器人理財,,單,選,3.0,3.0,70.0,林忠機,一,789,,2511,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3802.0,BBM82301,產險精算導論,,單,選,3.0,3.0,70.0,吳政訓,一,34,,2514,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,3802.0,BBM82301,產險精算導論,,單,選,3.0,3.0,70.0,吳政訓,二,56,雙,2514,
114,1,財務工程與精算數學系,財精四Ａ,財精四Ａ,,BSP99060,系會時間,,全,必,0.0,2.0,,,五,56,,130,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3787.0,BBM35301,保險數學導論（二）,,單,選,3.0,3.0,70.0,張智凱,四,789,,5411,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3788.0,BBM45601,保險經營,,單,選,3.0,3.0,70.0,陳淑娟,三,34E,,5516,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3789.0,BBM49201,金融創新,,單,選,3.0,3.0,70.0,邱于芬,二,34E,,5516,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3791.0,BBM49601,金融大數據,全英語授課,單,選,3.0,3.0,71.0,周世偉,五,34E,,5414,英語授課
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3794.0,BBM72201,財務風險管理,,單,選,3.0,3.0,70.0,張瑞珍,四,34E,,2514,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3796.0,BBM76501,統計推論（二）,,單,選,3.0,3.0,70.0,張揖平,二,56,單,2514,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3796.0,BBM76501,統計推論（二）,,單,選,3.0,3.0,70.0,張揖平,四,56,,2514,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3797.0,BBM80401,作業研究（二）,,單,選,3.0,3.0,70.0,何文宗,二,789,,1201,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3798.0,BBM81601,ＥＳＧ與永續金融,,單,選,3.0,3.0,76.0,邱于芬,五,678,,5617,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3799.0,BBM81701,機器人理財,,單,選,3.0,3.0,70.0,林忠機,一,789,,2511,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3802.0,BBM82301,產險精算導論,,單,選,3.0,3.0,70.0,吳政訓,一,34,,2514,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,3802.0,BBM82301,產險精算導論,,單,選,3.0,3.0,70.0,吳政訓,二,56,雙,2514,
114,1,財務工程與精算數學系,財精四Ｂ,財精四Ｂ,,BSP99060,系會時間,,全,必,0.0,2.0,,,五,56,,130,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3787.0,BBM35301,保險數學導論（二）,,單,選,3.0,3.0,70.0,張智凱,四,789,,5411,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3788.0,BBM45601,保險經營,,單,選,3.0,3.0,70.0,陳淑娟,三,34E,,5516,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3789.0,BBM49201,金融創新,,單,選,3.0,3.0,70.0,邱于芬,二,34E,,5516,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3791.0,BBM49601,金融大數據,全英語授課,單,選,3.0,3.0,71.0,周世偉,五,34E,,5414,英語授課
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3794.0,BBM72201,財務風險管理,,單,選,3.0,3.0,70.0,張瑞珍,四,34E,,2514,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3796.0,BBM76501,統計推論（二）,,單,選,3.0,3.0,70.0,張揖平,二,56,單,2514,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3796.0,BBM76501,統計推論（二）,,單,選,3.0,3.0,70.0,張揖平,四,56,,2514,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3797.0,BBM80401,作業研究（二）,,單,選,3.0,3.0,70.0,何文宗,二,789,,1201,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3798.0,BBM81601,ＥＳＧ與永續金融,,單,選,3.0,3.0,76.0,邱于芬,五,678,,5617,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3799.0,BBM81701,機器人理財,,單,選,3.0,3.0,70.0,林忠機,一,789,,2511,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3802.0,BBM82301,產險精算導論,,單,選,3.0,3.0,70.0,吳政訓,一,34,,2514,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,3802.0,BBM82301,產險精算導論,,單,選,3.0,3.0,70.0,吳政訓,二,56,雙,2514,
114,1,財務工程與精算數學系,財精四Ｃ,財精四Ｃ,,BSP99060,系會時間,,全,必,0.0,2.0,,,五,56,,130,
114,1,資訊管理學系,資一Ａ,資一Ａ,3804.0,BBM10904,會計學,,全,必,3.0,3.0,75.0,王詠樺,二,789,,D0316,
114,1,資訊管理學系,資一Ａ,,,,會計學,演習,,必,,1.0,,,五,34,單,5514,
114,1,資訊管理學系,資一Ａ,資一Ａ,3805.0,BCP10901,計算機程式設計,Ａ組,單,必,3.0,3.0,72.0,采婷,四,789,,2316,
114,1,資訊管理學系,資一Ａ,,,,計算機程式設計,實習,,必,,2.0,,,四,34,,2208,
114,1,資訊管理學系,資一Ａ,資一Ａ,3807.0,BCP11201,計算機概論,,單,必,3.0,3.0,80.0,朱蕙君,五,789,,2413,
114,1,資訊管理學系,資一Ａ,資一Ａ,3808.0,BCP11501,微積分,,單,必,3.0,3.0,72.0,王子騫,三,789,,D0302,
114,1,資訊管理學系,資一Ａ,,,,微積分,演習,,必,,1.0,,,一,34,單,D0401,
114,1,資訊管理學系,資一Ａ,資一Ａ,3809.0,BCP21201,經濟學,,單,必,3.0,3.0,73.0,郭盈旻,一,789,,D0316,
114,1,資訊管理學系,資一Ａ,資一Ａ,3813.0,BCP32703,物件導向程式設計,Ｃ組重修班,單,必,3.0,3.0,70.0,高昶易,三,789,,2316,
114,1,資訊管理學系,資一Ａ,,,,物件導向程式設計,實習,,必,,2.0,,,四,12,,2208,
114,1,資訊管理學系,資一Ａ,資一Ａ,,BDC995A2,通識課程（一）,通識一Ａ,全,必,2.0,2.0,,,二,12,,242,
114,1,資訊管理學系,資一Ａ,資一Ａ,595.0,BSP17165,國文,６５組資Ａ,全,必,2.0,2.0,70.0,李少恩,一,56,,D0316,
114,1,資訊管理學系,資一Ａ,資一Ａ,891.0,BSP18155,思維方法,５５組資Ａ,單,必,1.0,1.0,70.0,林斯諺,二,34,雙,D0402,
114,1,資訊管理學系,資一Ａ,資一Ａ,843.0,BSP18255,生命關懷,５５組資Ａ,單,必,1.0,1.0,70.0,趙舒禾,二,34,單,D0402,
114,1,資訊管理學系,資一Ａ,資一Ａ,,BSP92597,外文（一）,,全,必,2.0,2.0,,,,,,,
114,1,資訊管理學系,資一Ａ,資一Ａ,,BSP99062,系會時間,,全,必,0.0,2.0,,,四,56,,401,
114,1,資訊管理學系,資一Ａ,資一Ａ,,BSP99761,體育,,單,必,0.0,2.0,,,,,,,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,3815.0,BBM10905,會計學,,全,必,3.0,3.0,72.0,黃　荃,二,789,,D0317,
114,1,資訊管理學系,資一Ｂ,,,,會計學,演習,,必,,1.0,,,五,34,雙,5514,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,3816.0,BCP10902,計算機程式設計,Ｂ組,單,必,3.0,3.0,70.0,蔡林峻,四,34,,2315,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,3816.0,BCP10902,計算機程式設計,Ｂ組,單,必,3.0,3.0,70.0,蔡林峻,五,56,單,2315,
114,1,資訊管理學系,資一Ｂ,,,,計算機程式設計,實習,,必,,2.0,,,五,78,,2208,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,3817.0,BCP11202,計算機概論,,單,必,3.0,3.0,70.0,朱蕙君,四,789,,6402,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,3818.0,BCP11502,微積分,,單,必,3.0,3.0,70.0,王子騫,一,789,,D0317,
114,1,資訊管理學系,資一Ｂ,,,,微積分,演習,,必,,1.0,,,一,34,雙,D0401,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,3819.0,BCP21202,經濟學,,單,必,3.0,3.0,71.0,王瑞樺,三,789,,D0301,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,3813.0,BCP32703,物件導向程式設計,Ｃ組重修班,單,必,3.0,3.0,70.0,高昶易,三,789,,2316,
114,1,資訊管理學系,資一Ｂ,,,,物件導向程式設計,實習,,必,,2.0,,,四,12,,2208,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,,BDC995A2,通識課程（一）,通識一Ａ,全,必,2.0,2.0,,,二,12,,242,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,596.0,BSP17166,國文,６６組資Ｂ,全,必,2.0,2.0,70.0,劉千惠,一,56,,D0317,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,892.0,BSP18156,思維方法,５６組資Ｂ,單,必,1.0,1.0,70.0,鄭合修,二,34,雙,D0317,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,844.0,BSP18256,生命關懷,５６組資Ｂ,單,必,1.0,1.0,70.0,莊東憲,二,34,單,D0317,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,,BSP92597,外文（一）,,全,必,2.0,2.0,,,,,,,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,,BSP99062,系會時間,,全,必,0.0,2.0,,,四,56,,401,
114,1,資訊管理學系,資一Ｂ,資一Ｂ,,BSP99761,體育,,單,必,0.0,2.0,,,,,,,
114,1,資訊管理學系,資二Ａ,資二Ａ,3822.0,BCP11303,管理學,,單,必,3.0,3.0,70.0,張舜傑,四,789,,5617,
114,1,資訊管理學系,資二Ａ,資二Ａ,3826.0,BCP21901,統計學（二）,,單,必,3.0,3.0,86.0,何煒華,四,34,單,6401,
114,1,資訊管理學系,資二Ａ,資二Ａ,3826.0,BCP21901,統計學（二）,,單,必,3.0,3.0,86.0,何煒華,五,34,,1403,
114,1,資訊管理學系,資二Ａ,,,,統計學（二）,演習,,必,,2.0,,,四,34,雙,6401,
114,1,資訊管理學系,資二Ａ,資二Ａ,3827.0,BCP22101,資料結構,,單,必,3.0,3.0,70.0,郭育政,一,56,雙,2515,
114,1,資訊管理學系,資二Ａ,資二Ａ,3827.0,BCP22101,資料結構,,單,必,3.0,3.0,70.0,郭育政,二,34,,2515,
114,1,資訊管理學系,資二Ａ,,,,資料結構,演習,,必,,2.0,,,三,12,,2208,
